#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
NV2.15962	45351.EDO37375	5.28e-159	445.0	KOG0096@1|root,KOG0096@2759|Eukaryota,38BBN@33154|Opisthokonta,3BAB7@33208|Metazoa	33208|Metazoa	U	snRNA import into nucleus	RAN	GO:0000003,GO:0000054,GO:0000055,GO:0000056,GO:0000060,GO:0000070,GO:0000132,GO:0000166,GO:0000212,GO:0000226,GO:0000278,GO:0000280,GO:0000287,GO:0000819,GO:0001654,GO:0001673,GO:0001882,GO:0001883,GO:0002177,GO:0003006,GO:0003407,GO:0003674,GO:0003676,GO:0003682,GO:0003712,GO:0003713,GO:0003723,GO:0003824,GO:0003924,GO:0005049,GO:0005102,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005643,GO:0005654,GO:0005730,GO:0005737,GO:0005768,GO:0005814,GO:0005815,GO:0005819,GO:0005829,GO:0005856,GO:0005874,GO:0005876,GO:0005929,GO:0005938,GO:0006139,GO:0006163,GO:0006259,GO:0006355,GO:0006403,GO:0006404,GO:0006405,GO:0006409,GO:0006606,GO:0006611,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006886,GO:0006913,GO:0006996,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007059,GO:0007154,GO:0007163,GO:0007165,GO:0007275,GO:0007276,GO:0007281,GO:0007283,GO:0007286,GO:0007292,GO:0007346,GO:0007399,GO:0007417,GO:0007420,GO:0007423,GO:0008104,GO:0008134,GO:0008150,GO:0008152,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009144,GO:0009150,GO:0009199,GO:0009205,GO:0009259,GO:0009719,GO:0009725,GO:0009755,GO:0009790,GO:0009792,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010557,GO:0010586,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0012505,GO:0014070,GO:0015031,GO:0015630,GO:0015833,GO:0015931,GO:0016032,GO:0016043,GO:0016070,GO:0016441,GO:0016458,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017038,GO:0017076,GO:0017111,GO:0019001,GO:0019003,GO:0019058,GO:0019216,GO:0019218,GO:0019219,GO:0019222,GO:0019637,GO:0019693,GO:0019904,GO:0019953,GO:0021537,GO:0021543,GO:0021761,GO:0021766,GO:0022402,GO:0022412,GO:0022414,GO:0022613,GO:0023052,GO:0030010,GO:0030029,GO:0030036,GO:0030154,GO:0030496,GO:0030518,GO:0030521,GO:0030522,GO:0030900,GO:0031047,GO:0031074,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031410,GO:0031503,GO:0031514,GO:0031960,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0032092,GO:0032386,GO:0032388,GO:0032501,GO:0032502,GO:0032504,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032870,GO:0032879,GO:0032880,GO:0032991,GO:0033036,GO:0033157,GO:0033365,GO:0033750,GO:0033993,GO:0034504,GO:0034613,GO:0034629,GO:0034641,GO:0034660,GO:0035068,GO:0035194,GO:0035195,GO:0035257,GO:0035258,GO:0035281,GO:0035639,GO:0036094,GO:0036126,GO:0040001,GO:0040029,GO:0042221,GO:0042254,GO:0042272,GO:0042278,GO:0042565,GO:0042886,GO:0042995,GO:0043010,GO:0043073,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043393,GO:0043401,GO:0044085,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044281,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044444,GO:0044446,GO:0044450,GO:0044451,GO:0044464,GO:0044703,GO:0044766,GO:0044877,GO:0045184,GO:0045505,GO:0045540,GO:0045893,GO:0045935,GO:0046039,GO:0046128,GO:0046483,GO:0046794,GO:0046822,GO:0046824,GO:0046825,GO:0046827,GO:0046872,GO:0046890,GO:0046907,GO:0046982,GO:0046983,GO:0048232,GO:0048285,GO:0048468,GO:0048477,GO:0048513,GO:0048515,GO:0048518,GO:0048519,GO:0048522,GO:0048545,GO:0048609,GO:0048731,GO:0048856,GO:0048869,GO:0050657,GO:0050658,GO:0050681,GO:0050789,GO:0050794,GO:0050810,GO:0050896,GO:0051030,GO:0051031,GO:0051049,GO:0051050,GO:0051098,GO:0051099,GO:0051168,GO:0051169,GO:0051170,GO:0051171,GO:0051173,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051236,GO:0051252,GO:0051254,GO:0051276,GO:0051293,GO:0051294,GO:0051321,GO:0051385,GO:0051427,GO:0051640,GO:0051641,GO:0051649,GO:0051653,GO:0051656,GO:0051704,GO:0051716,GO:0051726,GO:0055037,GO:0055086,GO:0060041,GO:0060255,GO:0060322,GO:0060341,GO:0061015,GO:0061676,GO:0062012,GO:0065007,GO:0065009,GO:0070013,GO:0070201,GO:0070727,GO:0070883,GO:0070887,GO:0071166,GO:0071310,GO:0071383,GO:0071384,GO:0071389,GO:0071396,GO:0071407,GO:0071426,GO:0071428,GO:0071431,GO:0071495,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0072521,GO:0072594,GO:0072686,GO:0075733,GO:0080090,GO:0090087,GO:0090181,GO:0090304,GO:0090316,GO:0097064,GO:0097159,GO:0097223,GO:0097367,GO:0097708,GO:0097729,GO:0098813,GO:0099080,GO:0099081,GO:0099512,GO:0099513,GO:0099568,GO:0106118,GO:0120025,GO:0140014,GO:0140104,GO:0140110,GO:0140142,GO:1901068,GO:1901135,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1902570,GO:1902579,GO:1902680,GO:1902850,GO:1902930,GO:1903046,GO:1903047,GO:1903506,GO:1903508,GO:1903827,GO:1903829,GO:1904951,GO:1990498,GO:1990904,GO:2000112,GO:2001141	-	ko:K07936	ko03008,ko03013,ko05166,ko05169,map03008,map03013,map05166,map05169	-	-	-	ko00000,ko00001,ko03009,ko03016,ko03019,ko03036,ko04031,ko04147	-	-	-	Ras
NV2.15963	45351.EDO37354	8.39e-140	400.0	COG5074@1|root,KOG0810@2759|Eukaryota,38EQZ@33154|Opisthokonta,3BCMC@33208|Metazoa	33208|Metazoa	U	positive regulation of spontaneous neurotransmitter secretion	STX1A	GO:0000149,GO:0000278,GO:0000281,GO:0000910,GO:0001505,GO:0001956,GO:0002791,GO:0003674,GO:0005102,GO:0005246,GO:0005484,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005635,GO:0005652,GO:0005654,GO:0005737,GO:0005813,GO:0005815,GO:0005829,GO:0005856,GO:0005886,GO:0005887,GO:0006810,GO:0006836,GO:0006886,GO:0006887,GO:0006904,GO:0006906,GO:0006996,GO:0007049,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0007267,GO:0007268,GO:0007269,GO:0007271,GO:0007274,GO:0007275,GO:0007317,GO:0007349,GO:0007399,GO:0007444,GO:0007482,GO:0008021,GO:0008092,GO:0008104,GO:0008150,GO:0008200,GO:0008286,GO:0009628,GO:0009629,GO:0009653,GO:0009719,GO:0009725,GO:0009888,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010243,GO:0010468,GO:0010646,GO:0010647,GO:0010701,GO:0010721,GO:0010807,GO:0010817,GO:0010975,GO:0010977,GO:0012505,GO:0012506,GO:0014061,GO:0014069,GO:0015031,GO:0015629,GO:0015630,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0016050,GO:0016079,GO:0016081,GO:0016192,GO:0016247,GO:0016248,GO:0016323,GO:0017022,GO:0017081,GO:0017156,GO:0017157,GO:0017158,GO:0019221,GO:0019222,GO:0019722,GO:0019855,GO:0019869,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0019932,GO:0022008,GO:0022402,GO:0022406,GO:0022607,GO:0023051,GO:0023052,GO:0023056,GO:0023061,GO:0030100,GO:0030133,GO:0030141,GO:0030154,GO:0030424,GO:0030425,GO:0030658,GO:0030659,GO:0030672,GO:0030674,GO:0031090,GO:0031201,GO:0031224,GO:0031226,GO:0031344,GO:0031345,GO:0031410,GO:0031503,GO:0031629,GO:0031644,GO:0031646,GO:0031965,GO:0031967,GO:0031974,GO:0031975,GO:0031981,GO:0031982,GO:0032028,GO:0032036,GO:0032279,GO:0032386,GO:0032501,GO:0032502,GO:0032594,GO:0032868,GO:0032869,GO:0032870,GO:0032879,GO:0032880,GO:0032940,GO:0032991,GO:0033036,GO:0033267,GO:0033605,GO:0034097,GO:0034399,GO:0034613,GO:0034622,GO:0035216,GO:0035295,GO:0035418,GO:0035493,GO:0035556,GO:0036477,GO:0040008,GO:0040011,GO:0040014,GO:0042221,GO:0042391,GO:0042641,GO:0042734,GO:0042886,GO:0042995,GO:0043005,GO:0043008,GO:0043025,GO:0043195,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043254,GO:0043434,GO:0043679,GO:0043900,GO:0043933,GO:0044057,GO:0044085,GO:0044087,GO:0044297,GO:0044306,GO:0044325,GO:0044422,GO:0044424,GO:0044425,GO:0044428,GO:0044430,GO:0044433,GO:0044444,GO:0044446,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0045026,GO:0045055,GO:0045184,GO:0045202,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0045806,GO:0045921,GO:0045956,GO:0045995,GO:0046883,GO:0046903,GO:0046907,GO:0046928,GO:0046982,GO:0046983,GO:0047485,GO:0048278,GO:0048284,GO:0048306,GO:0048489,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048548,GO:0048550,GO:0048583,GO:0048584,GO:0048638,GO:0048646,GO:0048699,GO:0048731,GO:0048736,GO:0048737,GO:0048786,GO:0048787,GO:0048791,GO:0048856,GO:0048869,GO:0050433,GO:0050708,GO:0050767,GO:0050768,GO:0050789,GO:0050793,GO:0050794,GO:0050796,GO:0050803,GO:0050804,GO:0050806,GO:0050896,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051051,GO:0051087,GO:0051093,GO:0051128,GO:0051129,GO:0051179,GO:0051223,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051301,GO:0051588,GO:0051590,GO:0051640,GO:0051641,GO:0051648,GO:0051649,GO:0051650,GO:0051656,GO:0051668,GO:0051716,GO:0051952,GO:0051954,GO:0051960,GO:0051961,GO:0060025,GO:0060090,GO:0060255,GO:0060281,GO:0060284,GO:0060341,GO:0060429,GO:0060627,GO:0061024,GO:0061025,GO:0061640,GO:0061669,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070032,GO:0070033,GO:0070044,GO:0070201,GO:0070382,GO:0070727,GO:0070887,GO:0071310,GO:0071345,GO:0071375,GO:0071417,GO:0071495,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072657,GO:0090087,GO:0090150,GO:0090174,GO:0090276,GO:0097060,GO:0097120,GO:0097447,GO:0097458,GO:0097479,GO:0097480,GO:0097708,GO:0098588,GO:0098590,GO:0098693,GO:0098772,GO:0098793,GO:0098794,GO:0098796,GO:0098805,GO:0098814,GO:0098815,GO:0098876,GO:0098877,GO:0098881,GO:0098889,GO:0098916,GO:0098967,GO:0098969,GO:0098984,GO:0099003,GO:0099056,GO:0099072,GO:0099106,GO:0099177,GO:0099240,GO:0099500,GO:0099501,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0099572,GO:0099632,GO:0099637,GO:0099643,GO:0099699,GO:0120025,GO:0120035,GO:0120038,GO:0140029,GO:0140056,GO:0150003,GO:0150034,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902803,GO:1902875,GO:1903047,GO:1903305,GO:1903307,GO:1903421,GO:1903422,GO:1903429,GO:1903530,GO:1903532,GO:1903539,GO:1903540,GO:1904048,GO:1904050,GO:1904580,GO:1905301,GO:1905302,GO:1905879,GO:1990778,GO:2000026,GO:2000241,GO:2000300,GO:2000463	-	ko:K04560,ko:K08486	ko04130,ko04721,ko04911,ko05031,map04130,map04721,map04911,map05031	-	-	-	ko00000,ko00001,ko04131,ko04147	-	-	-	SNARE,Syntaxin
NV2.15964	45351.EDO37376	3.09e-201	559.0	COG2513@1|root,KOG1260@2759|Eukaryota,39T8A@33154|Opisthokonta,3BIND@33208|Metazoa	33208|Metazoa	C	Phosphoenolpyruvate phosphomutase	-	-	5.4.2.9	ko:K01841	ko00440,ko01100,ko01120,ko01130,map00440,map01100,map01120,map01130	-	R00661	RC02792	ko00000,ko00001,ko01000	-	-	-	PEP_mutase
NV2.15965	10224.XP_002738759.1	1.56e-33	129.0	COG0631@1|root,KOG0698@2759|Eukaryota,38W4U@33154|Opisthokonta,3BHSU@33208|Metazoa,3CSV3@33213|Bilateria	33208|Metazoa	T	protein serine/threonine phosphatase activity	PPM1D	GO:0000086,GO:0000278,GO:0003674,GO:0003824,GO:0004672,GO:0004674,GO:0004721,GO:0004722,GO:0004724,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006325,GO:0006342,GO:0006351,GO:0006352,GO:0006355,GO:0006366,GO:0006367,GO:0006464,GO:0006468,GO:0006470,GO:0006725,GO:0006793,GO:0006796,GO:0006807,GO:0006996,GO:0007049,GO:0008150,GO:0008152,GO:0008285,GO:0009058,GO:0009059,GO:0009314,GO:0009605,GO:0009607,GO:0009617,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016043,GO:0016070,GO:0016301,GO:0016310,GO:0016311,GO:0016458,GO:0016740,GO:0016772,GO:0016773,GO:0016787,GO:0016788,GO:0016791,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0019538,GO:0019899,GO:0019900,GO:0019901,GO:0022402,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0031974,GO:0031981,GO:0032259,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035970,GO:0036211,GO:0040029,GO:0042127,GO:0042578,GO:0043170,GO:0043207,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044422,GO:0044424,GO:0044428,GO:0044444,GO:0044446,GO:0044464,GO:0044728,GO:0044770,GO:0044772,GO:0044839,GO:0045814,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051019,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051276,GO:0051704,GO:0051707,GO:0060255,GO:0065007,GO:0070013,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097659,GO:0140096,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1902679,GO:1903047,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	3.1.3.16	ko:K10147	ko04115,map04115	-	-	-	ko00000,ko00001,ko01000,ko01009	-	-	-	PP2C
NV2.15967	7668.SPU_027678-tr	1.28e-10	62.0	COG2801@1|root,KOG0017@2759|Eukaryota,38F42@33154|Opisthokonta,3BA5H@33208|Metazoa,3CZSS@33213|Bilateria	33208|Metazoa	G	K02A2.6-like	-	-	-	ko:K14965	-	-	-	-	ko00000,ko03036	-	-	-	RVT_1,rve
NV2.15969	45351.EDO43316	0.0	1392.0	KOG3516@1|root,KOG3516@2759|Eukaryota	2759|Eukaryota	I	biological adhesion	-	-	-	-	-	-	-	-	-	-	-	-	C8,EGF,F5_F8_type_C,Laminin_G_2,PAN_1,TIL,VWD
NV2.15972	45351.EDO37379	2.12e-126	362.0	KOG3272@1|root,KOG3272@2759|Eukaryota,38EJ9@33154|Opisthokonta,3B9CI@33208|Metazoa	33208|Metazoa	S	Coiled-coil domain-containing protein 25	CCDC25	-	-	-	-	-	-	-	-	-	-	-	DUF814
NV2.15973	45351.EDO37357	9.62e-261	721.0	KOG2685@1|root,KOG2685@2759|Eukaryota,38FQN@33154|Opisthokonta,3BE1P@33208|Metazoa	33208|Metazoa	Z	tektin 2 (testicular)	TEKT2	GO:0000226,GO:0001539,GO:0001578,GO:0003341,GO:0003674,GO:0005198,GO:0005200,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005815,GO:0005856,GO:0005929,GO:0006928,GO:0006996,GO:0007010,GO:0007017,GO:0007018,GO:0007020,GO:0008150,GO:0009987,GO:0015630,GO:0016043,GO:0022607,GO:0030030,GO:0030031,GO:0030317,GO:0031109,GO:0031514,GO:0034622,GO:0035082,GO:0036126,GO:0036159,GO:0040011,GO:0042995,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043933,GO:0044085,GO:0044422,GO:0044424,GO:0044430,GO:0044446,GO:0044464,GO:0044782,GO:0046785,GO:0048870,GO:0051179,GO:0051258,GO:0051674,GO:0060271,GO:0060285,GO:0060294,GO:0065003,GO:0070286,GO:0070925,GO:0071840,GO:0097223,GO:0097435,GO:0097722,GO:0097729,GO:0120025,GO:0120031,GO:0120036	-	ko:K18629	-	-	-	-	ko00000,ko04812	-	-	-	Tektin
NV2.15974	45351.EDO37380	3.05e-84	249.0	293AT@1|root,2RA7Q@2759|Eukaryota,3A7U3@33154|Opisthokonta,3BPIZ@33208|Metazoa	33208|Metazoa	S	Transmembrane protein 244-like	TMEM244	-	-	-	-	-	-	-	-	-	-	-	SYS1
NV2.15978	45351.EDO37359	1.63e-109	315.0	COG2050@1|root,KOG3328@2759|Eukaryota,39ZWT@33154|Opisthokonta,3BQMZ@33208|Metazoa	33208|Metazoa	Q	thioesterase 13	ACOT13	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005829,GO:0006139,GO:0006163,GO:0006637,GO:0006725,GO:0006732,GO:0006753,GO:0006790,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009150,GO:0009259,GO:0009987,GO:0016043,GO:0016289,GO:0016787,GO:0016788,GO:0016790,GO:0019637,GO:0019693,GO:0022607,GO:0033865,GO:0033875,GO:0034032,GO:0034641,GO:0035383,GO:0042802,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043603,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0047617,GO:0051186,GO:0051259,GO:0051260,GO:0051262,GO:0051289,GO:0055086,GO:0065003,GO:0071704,GO:0071840,GO:0072521,GO:1901135,GO:1901360,GO:1901564	-	ko:K17362	-	-	-	-	ko00000,ko01000,ko01004	-	-	-	4HBT
NV2.15979	45351.EDO37360	6.52e-175	496.0	COG0428@1|root,KOG2693@2759|Eukaryota,38C3K@33154|Opisthokonta,3BB75@33208|Metazoa	33208|Metazoa	P	Solute carrier family 39 (zinc transporter), member 14	SLC39A14	GO:0000041,GO:0003674,GO:0005215,GO:0005381,GO:0005384,GO:0005385,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005887,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006828,GO:0006829,GO:0006873,GO:0006875,GO:0006882,GO:0008150,GO:0008324,GO:0009987,GO:0015075,GO:0015093,GO:0015318,GO:0015684,GO:0016020,GO:0016021,GO:0019725,GO:0022857,GO:0022890,GO:0030001,GO:0030003,GO:0031224,GO:0031226,GO:0034220,GO:0034755,GO:0042592,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0046873,GO:0046915,GO:0046916,GO:0048878,GO:0050801,GO:0051179,GO:0051234,GO:0055065,GO:0055069,GO:0055076,GO:0055080,GO:0055082,GO:0055085,GO:0065007,GO:0065008,GO:0070838,GO:0071421,GO:0071577,GO:0071578,GO:0071944,GO:0072503,GO:0072507,GO:0072509,GO:0072511,GO:0098655,GO:0098657,GO:0098659,GO:0098660,GO:0098662,GO:0098739,GO:0098771,GO:0099587,GO:1903874	-	ko:K14714,ko:K14720	ko04216,map04216	-	-	-	ko00000,ko00001,ko02000	2.A.5.4.15,2.A.5.4.5,2.A.5.4.8	-	-	Zip
NV2.15980	8932.XP_005510182.1	4.31e-309	923.0	COG0464@1|root,COG0554@1|root,KOG0730@2759|Eukaryota,KOG0732@2759|Eukaryota,38E1N@33154|Opisthokonta,3BAXS@33208|Metazoa,3CSDF@33213|Bilateria,482TZ@7711|Chordata,491R5@7742|Vertebrata,4GMWT@8782|Aves	33208|Metazoa	O	ATPase family, AAA	ATAD2B	GO:0001672,GO:0003674,GO:0003682,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006355,GO:0006357,GO:0008150,GO:0009889,GO:0009891,GO:0009893,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0010639,GO:0010847,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031445,GO:0031935,GO:0031936,GO:0031974,GO:0031981,GO:0033043,GO:0033044,GO:0040029,GO:0042393,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0044087,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045815,GO:0045893,GO:0045935,GO:0045944,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0060968,GO:0060969,GO:0065007,GO:0070013,GO:0070577,GO:0080090,GO:0140030,GO:0140033,GO:1902275,GO:1902680,GO:1903506,GO:1903508,GO:1905268,GO:2000112,GO:2001141,GO:2001251	-	-	-	-	-	-	-	-	-	-	AAA,Bromodomain
